orderid,shopid,userid,event_time
31116600000000,145818032,614236,12/27/19 11:30
31135100000000,149457939,10324,12/27/19 16:38
31103300000000,141603929,227866,12/27/19 7:48
31138000000000,61556313,702122,12/27/19 17:26
31117100000000,75324040,552751,12/27/19 11:39
31364400000000,54615708,650997,12/30/19 8:20
31368800000000,89889319,651153,12/30/19 9:34
31366500000000,104590058,223689,12/30/19 8:54
31331900000000,143897776,241114,12/29/19 23:17
31317600000000,163541035,579587,12/29/19 19:20
31255900000000,61556313,188556,12/29/19 2:11
31332700000000,30826,33068,12/29/19 23:31
31290100000000,109581233,808869,12/29/19 11:41
31293800000000,169101640,318050,12/29/19 12:43
31330100000000,111231880,485706,12/29/19 22:48
31481500000000,96674652,231042,12/31/19 16:51
31452500000000,107921853,599035,12/31/19 8:48
31499500000000,182846820,324099,12/31/19 21:51
31503500000000,111231655,235744,12/31/19 22:58
31493100000000,66342314,210536,12/31/19 20:05
31227000000000,135028831,964996,12/28/19 18:09
31228400000000,163123006,261935,12/28/19 18:33
31162500000000,129618087,595971,12/28/19 0:14
31243500000000,389558,185722,12/28/19 22:44
31311400000000,16732896,70239,12/29/19 17:36
31322900000000,38342171,34120,12/29/19 20:48
31251400000000,60864760,549988,12/29/19 0:57
31316800000000,102111330,237648,12/29/19 19:07
31319300000000,169500049,700180,12/29/19 19:47
31329100000000,137739819,639746,12/29/19 22:32
31329800000000,87621239,357987,12/29/19 22:43
31389300000000,203554154,108172,12/30/19 15:15
31369500000000,44534512,474039,12/30/19 9:45
31389500000000,145818032,799264,12/30/19 15:17
31339700000000,123157139,120406,12/30/19 1:28
31338200000000,51782562,279692,12/30/19 1:04
31502800000000,147941492,46591,12/31/19 22:47
31475200000000,147941492,644722,12/31/19 15:06
31460400000000,185015810,370034,12/31/19 11:00
31423000000000,127246126,213280,12/31/19 0:36
31470500000000,212055935,180437,12/31/19 13:47
31491700000000,133312433,439508,12/31/19 19:42
31244400000000,61556313,392713,12/28/19 23:00
31215100000000,191065147,616489,12/28/19 14:50
31231300000000,29300810,953636,12/28/19 19:22
31215500000000,163138357,704393,12/28/19 14:58
31162700000000,126639670,787663,12/28/19 0:19
31201400000000,73692987,662315,12/28/19 11:03
31242700000000,147398485,13493,12/28/19 22:32
31242600000000,43412276,428797,12/28/19 22:29
31078500000000,147941492,500972,12/27/19 0:55
31117000000000,115150728,953266,12/27/19 11:37
31136900000000,41246368,691742,12/27/19 17:08
31123500000000,40263847,418586,12/27/19 13:24
31505700000000,61556313,647948,12/31/19 23:34
31475900000000,2601733,221086,12/31/19 15:17
31491900000000,177461198,292457,12/31/19 19:45
31481000000000,102371504,940441,12/31/19 16:43
31480900000000,195868572,559922,12/31/19 16:41
31449600000000,61556313,10119,12/31/19 7:59
31421600000000,64909454,193209,12/31/19 0:13
31245000000000,190648689,305866,12/28/19 23:10
31204700000000,119046960,611534,12/28/19 11:57
31209100000000,147941492,22184,12/28/19 13:10
31166500000000,54593721,267329,12/28/19 1:21
31204700000000,128270157,611534,12/28/19 11:57
31206100000000,171496968,437200,12/28/19 12:21
31209900000000,27094877,888533,12/28/19 13:25
31198600000000,61556313,962235,12/28/19 10:16
31220700000000,71401459,75901,12/28/19 16:25
31238900000000,30101879,229473,12/28/19 21:27
31212400000000,61556313,322809,12/28/19 14:07
31252600000000,203578755,593335,12/29/19 1:16
31300700000000,182857982,990535,12/29/19 14:38
31288800000000,77698078,224331,12/29/19 11:20
31125400000000,43271018,909609,12/27/19 13:55
31087000000000,147941492,366540,12/27/19 3:16
31127200000000,144294380,261391,12/27/19 14:26
31146600000000,47697099,758474,12/27/19 19:50
31140600000000,74542442,606474,12/27/19 18:09
31125100000000,168390908,530390,12/27/19 13:52
31107500000000,9885796,635738,12/27/19 8:57
31122600000000,70509505,259838,12/27/19 13:10
31418600000000,108071059,571569,12/30/19 23:24
31337800000000,160305762,318165,12/30/19 0:56
31336400000000,147941492,28796,12/30/19 0:33
31403000000000,66862214,921874,12/30/19 19:03
31420100000000,139383672,761366,12/30/19 23:48
31360100000000,161929554,798893,12/30/19 7:08
31121000000000,20236367,236098,12/27/19 12:43
31154300000000,66391451,83779,12/27/19 21:57
31139500000000,160326241,750655,12/27/19 17:51
31295700000000,86603038,612709,12/29/19 13:14
31251900000000,67960532,222607,12/29/19 1:04
31300300000000,66337054,228116,12/29/19 14:31
31311100000000,147941492,189782,12/29/19 17:32
31310700000000,171496968,246194,12/29/19 17:24
31415600000000,152911125,85615,12/30/19 22:33
31361100000000,17030485,33510,12/30/19 7:24
31408500000000,107921853,153135,12/30/19 20:35
31415500000000,6890811,93576,12/30/19 22:31
31413000000000,81190226,169264,12/30/19 21:49
31413600000000,104802142,259190,12/30/19 22:00
31364300000000,163355860,762417,12/30/19 8:18
31484200000000,158448460,617035,12/31/19 17:37
31429200000000,98793136,775359,12/31/19 2:20
31473700000000,160135616,54302,12/31/19 14:41
31490900000000,171663714,207331,12/31/19 19:29
31494600000000,173470087,52204,12/31/19 20:29
31233600000000,147941492,28068,12/28/19 20:00
31233300000000,84711731,35717,12/28/19 19:54
31210200000000,12568,342672,12/28/19 13:29
31234600000000,105071276,282197,12/28/19 20:16
31244300000000,169995,606245,12/28/19 22:57
31196700000000,83699001,219156,12/28/19 9:45
31247900000000,16175883,901418,12/28/19 23:58
31193300000000,172186839,314200,12/28/19 8:48
31423400000000,18307075,213280,12/31/19 0:43
31506700000000,14548350,664517,12/31/19 23:51
31490700000000,41282916,237999,12/31/19 19:25
31498000000000,171496968,785308,12/31/19 21:27
31461700000000,154074176,247137,12/31/19 11:20
31503300000000,91038550,235027,12/31/19 22:54
31190400000000,78686751,309213,12/28/19 8:00
31219800000000,99893455,786767,12/28/19 16:10
31193000000000,4367107,933895,12/28/19 8:43
31161800000000,61556313,749983,12/28/19 0:03
31218500000000,148045360,70533,12/28/19 15:47
31196100000000,158448460,886575,12/28/19 9:35
31233300000000,36641013,35717,12/28/19 19:54
31207600000000,145269645,235104,12/28/19 12:46
31213100000000,104245736,234824,12/28/19 14:18
31219400000000,66861410,543588,12/28/19 16:03
31405500000000,66484404,563130,12/30/19 19:45
31397100000000,57775788,11918,12/30/19 17:24
31385300000000,84711731,797245,12/30/19 14:09
31378600000000,129017308,823473,12/30/19 12:16
31337800000000,12662873,764734,12/30/19 0:56
31390100000000,86285837,578944,12/30/19 15:29
31389100000000,38323741,347165,12/30/19 15:11
31158800000000,61556313,485343,12/27/19 23:14
31144200000000,182859733,136756,12/27/19 19:09
31117400000000,10536,672345,12/27/19 11:44
31127400000000,159127371,220165,12/27/19 14:30
31075600000000,209184629,884113,12/27/19 0:07
31252700000000,104583429,82198,12/29/19 1:17
31304500000000,23326134,374051,12/29/19 15:41
31277500000000,153966647,908462,12/29/19 8:10
31319500000000,143585757,166466,12/29/19 19:50
31300200000000,86572198,22596,12/29/19 14:29
31322200000000,26299009,86853,12/29/19 20:36
31279900000000,19216692,953636,12/29/19 8:51
31287000000000,88696854,419541,12/29/19 10:49
31291100000000,66385741,52834,12/29/19 11:57
31132200000000,406582,294520,12/27/19 15:50
31118100000000,61556313,437200,12/27/19 11:54
31157500000000,145824102,537050,12/27/19 22:52
31079300000000,27476241,846715,12/27/19 1:08
31101800000000,114919380,405983,12/27/19 7:23
31131600000000,32504026,859833,12/27/19 15:39
31480600000000,129017308,701587,12/31/19 16:37
31471300000000,45828982,18644,12/31/19 14:01
31477500000000,8528033,45748,12/31/19 15:44
31503200000000,16174997,17368,12/31/19 22:54
31500000000000,121727827,396110,12/31/19 22:00
31421400000000,10287,743873,12/31/19 0:09
31234200000000,156292400,337377,12/28/19 20:10
31211200000000,147941492,83437,12/28/19 13:46
31246500000000,12067888,889894,12/28/19 23:34
31163000000000,121683658,543764,12/28/19 0:23
31162500000000,40262908,595971,12/28/19 0:14
31161800000000,30349256,604545,12/28/19 0:03
31216000000000,162272095,704393,12/28/19 15:07
31221500000000,158094560,97135,12/28/19 16:38
31170900000000,61556313,246430,12/28/19 2:34
31229100000000,13511,922392,12/28/19 18:44
31231300000000,67867049,931679,12/28/19 19:21
31391900000000,170324130,513041,12/30/19 15:58
31396000000000,119046960,592243,12/30/19 17:06
31340600000000,33515430,210494,12/30/19 1:42
31395300000000,82589739,169703,12/30/19 16:55
31385600000000,33218739,896311,12/30/19 14:13
31392500000000,12078788,337615,12/30/19 16:08
31404800000000,199377725,605530,12/30/19 19:32
31404500000000,143281052,52834,12/30/19 19:28
31335000000000,115712665,634318,12/30/19 0:09
31417900000000,129926595,431554,12/30/19 23:11
31392800000000,49174497,11918,12/30/19 16:12
31363700000000,147941492,761003,12/30/19 8:08
31375300000000,67729795,766017,12/30/19 11:20
31366100000000,78509316,628377,12/30/19 8:48
31379400000000,104589926,356371,12/30/19 12:30
31379000000000,36453588,938592,12/30/19 12:23
31376300000000,61510385,409876,12/30/19 11:38
31389900000000,70506294,246642,12/30/19 15:25
31319300000000,59460083,748056,12/29/19 19:48
31294600000000,90496725,624095,12/29/19 12:56
31329500000000,137739819,330056,12/29/19 22:37
31259400000000,123391395,324534,12/29/19 3:10
31331300000000,158448460,13164,12/29/19 23:07
31315900000000,201202473,518744,12/29/19 18:52
31129600000000,112904482,967357,12/27/19 15:06
31115200000000,142201790,484883,12/27/19 11:07
31078800000000,173872921,699254,12/27/19 1:00
31076800000000,159419221,323751,12/27/19 0:27
31139800000000,115711998,239194,12/27/19 17:56
31154300000000,97167909,83779,12/27/19 21:57
31153600000000,153746042,18472,12/27/19 21:47
31148200000000,61556313,70589,12/27/19 20:17
31421400000000,51002382,679575,12/31/19 0:10
31497100000000,144294380,640705,12/31/19 21:11
31425400000000,1898080,546785,12/31/19 1:17
31467200000000,134946458,819198,12/31/19 12:53
31421400000000,203578755,891356,12/31/19 0:10
31468700000000,87037251,201929,12/31/19 13:18
31449100000000,9684704,949944,12/31/19 7:52
31473400000000,171700531,236357,12/31/19 14:36
31175800000000,61556313,611728,12/28/19 3:57
31194000000000,147941492,672214,12/28/19 8:59
31226600000000,69820589,420066,12/28/19 18:04
31233000000000,143281052,36151,12/28/19 19:49
31486800000000,50970067,820052,12/31/19 18:20
31464600000000,50713918,125255,12/31/19 12:10
31422900000000,57189823,120755,12/31/19 0:35
31425300000000,130185807,852283,12/31/19 1:14
31497700000000,107921853,166167,12/31/19 21:22
31206700000000,208684901,983219,12/28/19 12:31
31170600000000,75218433,452290,12/28/19 2:30
31229400000000,61556313,802301,12/28/19 18:50
31334400000000,104291811,152432,12/30/19 0:00
31402000000000,48702311,305182,12/30/19 18:47
31392400000000,45107936,198978,12/30/19 16:05
31367800000000,26598379,798064,12/30/19 9:17
31400400000000,193421164,110691,12/30/19 18:20
31382000000000,64909117,548263,12/30/19 13:13
31255900000000,64909117,594519,12/29/19 2:11
31289500000000,73268026,604512,12/29/19 11:31
31251100000000,106944106,432930,12/29/19 0:51
31295900000000,105378074,269778,12/29/19 13:17
31250200000000,153410043,497779,12/29/19 0:37
31329100000000,152569117,273846,12/29/19 22:31
31142300000000,182869608,44804,12/27/19 18:37
31145600000000,1224830,957701,12/27/19 19:34
31109800000000,73215945,13199,12/27/19 9:36
31132900000000,45693167,572486,12/27/19 16:02
31139000000000,100688369,18657,12/27/19 17:44
31124800000000,147941492,613896,12/27/19 13:46
31151500000000,183068,211423,12/27/19 21:11
31118600000000,91067843,167995,12/27/19 12:03
31080200000000,107921853,297361,12/27/19 1:22
31122600000000,147941492,768093,12/27/19 13:10
31411600000000,119571588,725284,12/30/19 21:27
31416800000000,157976199,412247,12/30/19 22:52
31340600000000,14598427,210494,12/30/19 1:42
31413400000000,126261266,77729,12/30/19 21:56
31338700000000,79070417,781461,12/30/19 1:10
31392600000000,75218433,131651,12/30/19 16:10
31399900000000,98705037,321361,12/30/19 18:11
31400800000000,61556313,556616,12/30/19 18:26
31406600000000,91799978,463237,12/30/19 20:04
31407900000000,168748997,129724,12/30/19 20:25
31336800000000,208624214,287817,12/30/19 0:40
31134500000000,83069309,492771,12/27/19 16:27
31122500000000,146141301,508484,12/27/19 13:08
31105700000000,61556313,864405,12/27/19 8:27
31108800000000,65885656,635738,12/27/19 9:20
31152500000000,107921853,241398,12/27/19 21:28
31108800000000,51487475,635738,12/27/19 9:20
31109400000000,115179739,957105,12/27/19 9:30
31076800000000,147395095,16666,12/27/19 0:27
31107500000000,152973898,635738,12/27/19 8:57
31254500000000,14145886,69478,12/29/19 1:49
31299600000000,89124819,868823,12/29/19 14:20
31329600000000,72569544,829223,12/29/19 22:40
31256000000000,102733707,296629,12/29/19 2:13
31253400000000,137762642,129187,12/29/19 1:30
31256200000000,203531250,233016,12/29/19 2:16
31306000000000,195280699,18793,12/29/19 16:06
31252800000000,110868527,489887,12/29/19 1:19
31304500000000,15290046,374051,12/29/19 15:41
31305200000000,193662472,120056,12/29/19 15:53
31287000000000,135054877,419541,12/29/19 10:49
31423000000000,75603759,213280,12/31/19 0:36
31478500000000,60785640,235027,12/31/19 16:00
31464300000000,73120749,462286,12/31/19 12:05
31475100000000,20647785,807441,12/31/19 15:05
31487000000000,599533,264511,12/31/19 18:24
31241400000000,87037251,468497,12/28/19 22:10
31202400000000,64112888,75825,12/28/19 11:20
31183800000000,156045699,90311,12/28/19 6:09
31235600000000,70506294,11304,12/28/19 20:32
31208000000000,165223177,993204,12/28/19 12:53
31192400000000,179110538,72925,12/28/19 8:33
31216300000000,162545570,702841,12/28/19 15:12
31208300000000,769445,641121,12/28/19 12:57
31194600000000,163743165,620993,12/28/19 9:09
31486400000000,163339512,16892,12/31/19 18:12
31466600000000,1731866,715564,12/31/19 12:42
31489700000000,147941492,514735,12/31/19 19:07
31421000000000,89768730,835064,12/31/19 0:03
31483500000000,61556313,761775,12/31/19 17:25
31426800000000,147906073,363691,12/31/19 1:39
31492400000000,159879078,530584,12/31/19 19:52
31466400000000,147941492,918082,12/31/19 12:39
31432900000000,125017117,51573,12/31/19 3:21
31473100000000,61556313,122102,12/31/19 14:31
31164100000000,166763309,58626,12/28/19 0:41
31236700000000,53427888,75939,12/28/19 20:51
31215000000000,145694343,957758,12/28/19 14:49
31245700000000,28055313,17770,12/28/19 23:21
31396700000000,32504026,435495,12/30/19 17:17
31399700000000,12536959,481665,12/30/19 18:08
31368700000000,38463337,27567,12/30/19 9:31
31415300000000,61556313,566099,12/30/19 22:28
31374800000000,182585020,155868,12/30/19 11:12
31361200000000,32504026,997899,12/30/19 7:27
31376200000000,105084800,331789,12/30/19 11:36
31106900000000,12537642,606202,12/27/19 8:48
31137900000000,25561831,641041,12/27/19 17:24
31145300000000,112524719,793754,12/27/19 19:27
31153800000000,160352250,86748,12/27/19 21:49
31115700000000,118141794,550864,12/27/19 11:14
31156500000000,132655704,16223,12/27/19 22:34
31102400000000,91639906,296629,12/27/19 7:33
31111200000000,171496968,697734,12/27/19 10:00
31080100000000,66783,11298,12/27/19 1:22
31122400000000,28090352,330690,12/27/19 13:06
31318800000000,84664888,243354,12/29/19 19:40
31317500000000,53613331,245702,12/29/19 19:18
31250300000000,161204451,890239,12/29/19 0:39
31296300000000,105288708,893437,12/29/19 13:25
31332800000000,67729795,660613,12/29/19 23:32
31295400000000,26633086,417075,12/29/19 13:10
31490000000000,153514330,330877,12/31/19 19:14
31422400000000,6831578,737065,12/31/19 0:27
31465100000000,16613121,18472,12/31/19 12:18
31504200000000,64394406,644566,12/31/19 23:09
31486600000000,76621355,262122,12/31/19 18:16
31458700000000,143281052,10452,12/31/19 10:32
31466100000000,150133749,831314,12/31/19 12:35
31485400000000,62713846,342783,12/31/19 17:56
31469700000000,79731820,158926,12/31/19 13:35
31174000000000,50970150,454787,12/28/19 3:27
31220300000000,25614013,955094,12/28/19 16:17
31241400000000,147174002,468497,12/28/19 22:10
31226700000000,56418,534555,12/28/19 18:05
31177700000000,147941492,955232,12/28/19 4:28
31076500000000,70009992,310998,12/27/19 0:20
31153100000000,154074176,346742,12/27/19 21:38
31096400000000,50970275,612315,12/27/19 5:52
31130100000000,63636957,299346,12/27/19 15:15
31160900000000,54615708,240370,12/27/19 23:48
31154800000000,147941492,879256,12/27/19 22:06
31336600000000,91799978,355843,12/30/19 0:37
31392800000000,154219611,11918,12/30/19 16:12
31395200000000,125017117,234127,12/30/19 16:53
31392800000000,95458810,11918,12/30/19 16:12
31337800000000,116819722,764734,12/30/19 0:56
31394100000000,45647685,684319,12/30/19 16:34
31420000000000,152911125,448394,12/30/19 23:45
31416500000000,39153592,156976,12/30/19 22:48
31369800000000,57189823,211822,12/30/19 9:49
31336400000000,147941492,682920,12/30/19 0:32
31338400000000,76934,672999,12/30/19 1:06
31420200000000,149457939,216370,12/30/19 23:49
31405800000000,24013881,943500,12/30/19 19:50
31379500000000,147941492,955816,12/30/19 12:32
31372300000000,58719631,551680,12/30/19 10:31
31131400000000,8362239,419784,12/27/19 15:37
31076300000000,147941492,220031,12/27/19 0:17
31156200000000,116629192,239194,12/27/19 22:30
31154300000000,54615708,49266,12/27/19 21:58
31161500000000,166672032,660681,12/27/19 23:58
31115500000000,104804503,938634,12/27/19 11:10
